timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
252,1.5529300071648322e-05,25.312759399414062,32035772.0,2.559765724016425e-05,1.648345844440061
253,1.5590700058965012e-05,25.412841796875,21095430.0,2.5978338910850855e-05,1.6662714831661911
254,1.5652000001864508e-05,25.51276016235352,23851698.0,2.636867000461606e-05,1.6846837465803064
255,1.5713399989181198e-05,25.612842559814453,21979296.0,2.6752240021689838e-05,1.7025112350038163
256,1.577500006533228e-05,25.71324920654297,27924072.0,2.7126957695605027e-05,1.719616962488655
257,1.5833300494705327e-05,25.808279037475582,19504466.0,2.748165640583979e-05,1.7356871623215695
258,1.5894000171101652e-05,25.9072208404541,18210858.0,2.78407801487043e-05,1.751653444632786
259,1.5951000023051165e-05,26.00012969970703,47079760.0,2.814332208842555e-05,1.7643609834966445
260,1.6012600099202245e-05,26.10053825378418,44933112.0,2.843882287306264e-05,1.7760277966649196
261,1.6073199731181376e-05,26.199316024780277,33086060.0,2.8728999880500628e-05,1.7873852351108095
262,1.6140000298037194e-05,26.30820083618164,29884714.0,2.907429626053593e-05,1.8013813955177989
263,1.6197800505324267e-05,26.40241432189941,28459020.0,2.94016535806287e-05,1.815163334735743
264,1.6259200492640957e-05,26.50249671936035,24415498.0,2.977293206525169e-05,1.8311436702393304
265,1.6325699107255787e-05,26.610889434814453,33146868.0,3.0208409152518533e-05,1.850359298799812
266,1.6385600247303955e-05,26.70852851867676,32200896.0,3.06385856953553e-05,1.8698482346044356
267,1.6448400856461376e-05,26.81089401245117,24340664.0,3.10900488340184e-05,1.8901563200780935
268,1.6506999600096606e-05,26.90641021728516,18341474.0,3.14850182690948e-05,1.9073737827503516
269,1.6567999409744516e-05,27.00583839416504,35460260.0,3.18810421746351e-05,1.9242541833918807
270,1.662929935264401e-05,27.105758666992188,49512480.0,3.2260733856367384e-05,1.939993572323179
271,1.6691999917384237e-05,27.20796012878418,32172998.0,3.2609885911675744e-05,1.9536236564267824
272,1.6748099369578995e-05,27.29940223693848,27697108.0,3.2891577171574566e-05,1.9638990936080996
273,1.680939931247849e-05,27.399320602416992,39771264.0,3.320179116887098e-05,1.9751920072612923
274,1.6870699255377986e-05,27.499238967895508,26569000.0,3.353461509581807e-05,1.9877430442089128
275,1.6940799469011836e-05,27.613502502441406,29274506.0,3.392432966674551e-05,2.002522356090691
276,1.6996700651361607e-05,27.70462226867676,26567816.0,3.423770857310348e-05,2.014373805563299
277,1.7054699128493667e-05,27.79916000366211,22495290.0,3.4572005121112295e-05,2.027124891541011
278,1.712420089461375e-05,27.912446975708008,20630032.0,3.499545276829285e-05,2.0436254505341807
279,1.7178599591716193e-05,28.001117706298828,26503196.0,3.533536766216841e-05,2.0569411070741594
280,1.7238600776181556e-05,28.09891891479492,42864960.0,3.568971678624006e-05,2.0703372187580484
281,1.730129952193238e-05,28.20111846923828,37254408.0,3.6034246492256925e-05,2.0827479719992885
282,1.737019920255989e-05,28.313425064086918,29582932.0,3.641398049825318e-05,2.096347892941076
283,1.7431499145459384e-05,28.41334342956543,25930308.0,3.679601505593903e-05,2.110892169909768
284,1.7492899132776074e-05,28.513425827026367,25795940.0,3.725684112672903e-05,2.129826556703896
285,1.7553900761413388e-05,28.61285781860352,24096526.0,3.781254097828332e-05,2.154081961167403
286,1.7612099327379838e-05,28.70772171020508,31791734.0,3.8410502165351246e-05,2.180915599632017
287,1.7669799490249716e-05,28.801773071289062,29407808.0,3.901853588776604e-05,2.208204790852135
288,1.7730399122228846e-05,28.90055084228516,15691168.0,3.964111914101868e-05,2.2357713928345846
289,1.7791799109545536e-05,29.000633239746094,27339988.0,4.02622052588882e-05,2.2629642461108386
290,1.7857200873550028e-05,29.107236862182617,43975152.0,4.0906701329069896e-05,2.290767831909235
291,1.791440081433393e-05,29.20047378540039,36673796.0,4.142820683250985e-05,2.312564470443338
292,1.798109951778315e-05,29.309192657470703,26656980.0,4.1971477058547805e-05,2.3341996976902544
293,1.8042399460682645e-05,29.40911102294922,26221976.0,4.242394525100836e-05,2.3513471887958755
294,1.8103799447999336e-05,29.50919342041016,27837888.0,4.286849188465442e-05,2.367927904183221
295,1.816449912439566e-05,29.60813331604004,26251658.0,4.332356817598288e-05,2.385068141944942
296,1.8220400306745432e-05,29.69925308227539,25398040.0,4.375720876212136e-05,2.401550351554124
297,1.8282900782651268e-05,29.80112838745117,24676130.0,4.42418038745844e-05,2.41984597523855
298,1.8343700503464788e-05,29.90023231506348,21119612.0,4.4704989405509634e-05,2.4370758450327776
299,1.840590084611904e-05,30.001617431640625,36478324.0,4.518572166254895e-05,2.4549584418779777
300,1.846879968070425e-05,30.104143142700195,40998396.0,4.570016897711972e-05,2.4744525777095374
301,1.8527800420997664e-05,30.200315475463867,29901418.0,4.62006750653287e-05,2.4935866112293184
302,1.8588199964142404e-05,30.29876518249512,26460458.0,4.668578563172307e-05,2.511581848795599
303,1.864959995145909e-05,30.39884757995605,27376408.0,4.713497779730122e-05,2.5273988675351458
304,1.871089989435859e-05,30.49876594543457,20830352.0,4.756349290850663e-05,2.5420205963929727
305,1.8778200683300383e-05,30.60846710205078,36719612.0,4.803318761313962e-05,2.5579227969299505
306,1.8836199160432443e-05,30.703004837036133,58276960.0,4.847207818251133e-05,2.5733470839665142
