timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
236,1.2950755262863822e-05,21.109731674194336,36713636.0,1.1943541369344679e-05,0.9222274011765692
237,1.300646454183152e-05,21.200536727905273,33091616.0,1.2131754013713142e-05,0.9327480173182248
238,1.306955709878821e-05,21.303377151489258,26292292.0,1.2340512425415423e-05,0.9442181041130779
239,1.3129572835168801e-05,21.401203155517578,23713252.0,1.2544341240106366e-05,0.9554264558025196
240,1.3190922800276894e-05,21.501203536987305,20973126.0,1.2765122980895706e-05,0.9677202402115301
241,1.3252272765384987e-05,21.60120391845703,20418632.0,1.2988708966758381e-05,0.9801118039680683
242,1.3323034181667026e-05,21.71654510498047,21107528.0,1.3258107305695614e-05,0.9951267200034093
243,1.3376672541198786e-05,21.80397605895996,21264340.0,1.348378763738056e-05,1.0080076039726524
244,1.3438021596812177e-05,21.903974533081055,17099604.0,1.377018190609786e-05,1.024717947273167
245,1.3498290172719862e-05,22.002212524414062,21862328.0,1.4074770770669738e-05,1.042707675607311
246,1.3559061699197628e-05,22.10127067565918,34284260.0,1.4393758874386542e-05,1.0615600986046334
247,1.3624312487081625e-05,22.207630157470703,33897152.0,1.4734784895391327e-05,1.0815066748771827
248,1.3688201761397067e-05,22.311769485473633,29313126.0,1.5047484147969191e-05,1.0993032109159524
249,1.3749477147939615e-05,22.41164779663086,22753520.0,1.5339216796295783e-05,1.1156218255611554
250,1.3810827113047708e-05,22.511648178100586,20450670.0,1.56504399531297e-05,1.1332007724826292
251,1.38721770781558e-05,22.611648559570312,20305452.0,1.60053387008145e-05,1.1537726638465233
252,1.3933324225945398e-05,22.711318969726562,29869130.0,1.6398507874120314e-05,1.1769271717358352
253,1.3990570550959092e-05,22.804630279541016,25135782.0,1.6778400078238477e-05,1.1992648918158861
254,1.4060451576369815e-05,22.918535232543945,21489876.0,1.722047000147637e-05,1.2247451589974054
255,1.4113747965893708e-05,23.005409240722656,28414106.0,1.752826892481514e-05,1.2419287185213117
256,1.4171879229252227e-05,23.100162506103516,42634708.0,1.787171669486904e-05,1.2610689384072624
257,1.4241581993701402e-05,23.21377944946289,37974140.0,1.83388483758308e-05,1.2876974190045383
258,1.4295193068392109e-05,23.301164627075195,30582142.0,1.872606597746255e-05,1.3099554436146428
259,1.4367393305292353e-05,23.418851852416992,32777408.0,1.9212988897861396e-05,1.3372633775386469
260,1.4428743270400446e-05,23.51885223388672,25179396.0,1.956882473242091e-05,1.3562390268988276
261,1.4489542991213966e-05,23.61795425415039,22977528.0,1.9898471420073142e-05,1.3732987598117479
262,1.4548500985256396e-05,23.71405601501465,22883430.0,2.0207292923568127e-05,1.3889604808114877
263,1.4606774129788391e-05,23.80904197692871,21011422.0,2.050245108316924e-05,1.403626214864066
264,1.4667690265923738e-05,23.908334732055664,17885780.0,2.0829488901328594e-05,1.420093315559033
265,1.4728630048921332e-05,24.007667541503906,22929924.0,2.117562774986956e-05,1.4377187613195825
266,1.4792371075600386e-05,24.11156463623047,41600900.0,2.1540119057012733e-05,1.4561640555747397
267,1.4847152669972274e-05,24.20085906982422,35120604.0,2.1858630726626082e-05,1.472243952258551
268,1.4910629033693112e-05,24.304325103759766,28531682.0,2.2242297765562134e-05,1.49170754066122
269,1.4977441423980054e-05,24.41322898864746,33312840.0,2.267686857677166e-05,1.5140682533709813
270,1.5038791389088146e-05,24.513229370117188,24847560.0,2.307329170222412e-05,1.5342517297610532
271,1.510014135419624e-05,24.613229751586914,24939276.0,2.34123738974105e-05,1.5504738232734716
272,1.5156460904108826e-05,24.70503044128418,28615998.0,2.369337145858867e-05,1.563252239984701
273,1.5217720829241443e-05,24.804885864257812,27580288.0,2.4022598287309124e-05,1.5785937038054192
274,1.52853099280037e-05,24.915054321289062,17950736.0,2.4416107617751907e-05,1.59735770702431
275,1.534665898361709e-05,25.01505470275879,22519480.0,2.4799771996428255e-05,1.6159720511743032
276,1.5398863979498856e-05,25.100149154663086,34506332.0,2.516060739141868e-05,1.6339262055250332
277,1.546352905279491e-05,25.20555305480957,34610192.0,2.5614840614216452e-05,1.6564679722696787
278,1.5523701222264208e-05,25.303632736206055,34909864.0,2.600137853409521e-05,1.674947112277827
279,1.5584586435579695e-05,25.402875900268555,22807104.0,2.6376954632915306e-05,1.6925027007900946
280,1.5651286958018318e-05,25.511598587036133,30096992.0,2.6808031735707424e-05,1.7128324212325166
281,1.5708064893260598e-05,25.604145050048828,20786106.0,2.717876824666795e-05,1.7302429313446976
282,1.5769415767863393e-05,25.704147338867188,21262208.0,2.7566017721003345e-05,1.7480684209734856
283,1.5830764823476784e-05,25.80414581298828,20118720.0,2.7943679628899856e-05,1.7651503222042566
284,1.589211569807958e-05,25.90414810180664,18412096.0,2.8308740712178883e-05,1.7813072375001489
285,1.595346475369297e-05,26.004148483276367,24792178.0,2.8636998712992136e-05,1.7950331890358258
286,1.601388430572115e-05,26.102630615234375,34924376.0,2.892907253461012e-05,1.8064994090331268
287,1.6080903151305392e-05,26.211872100830078,32641696.0,2.9252719983579687e-05,1.8190968323321475
288,1.6144003893714398e-05,26.314725875854492,29610564.0,2.9583887351626576e-05,1.8325000134040441
289,1.6197431250475347e-05,26.401813507080078,30815528.0,2.989293750479462e-05,1.8455356928227338
290,1.625878212507814e-05,26.501815795898438,24444718.0,3.027692542163945e-05,1.8621890119887399
291,1.63191907631699e-05,26.60028076171875,25616542.0,3.0686773598941224e-05,1.8804102509909328
292,1.638425419514533e-05,26.706335067749023,28084168.0,3.1157123711866014e-05,1.9016504102516854
293,1.6443638742202893e-05,26.803131103515625,24516996.0,3.1590285467575564e-05,1.9211249993286785
294,1.6504514860571362e-05,26.902359008789062,18183862.0,3.20108432918144e-05,1.9395204016742746
295,1.657043321756646e-05,27.00980567932129,37717724.0,3.2439932546145847e-05,1.957699724576663
296,1.6630332538625225e-05,27.10744285583496,53601740.0,3.280329985840652e-05,1.9724981314846433
297,1.668847289693076e-05,27.202211380004883,40107536.0,3.3126000613724696e-05,1.9849629632569328
298,1.6752301235101186e-05,27.306251525878906,26429752.0,3.346214206267178e-05,1.9974653985184063
299,1.6813650290714577e-05,27.40625,40690848.0,3.3789811269975356e-05,2.009665401964257
300,1.6874999346327968e-05,27.506248474121094,27635514.0,3.4132704691590946e-05,2.022678874889455
301,1.6936350220930763e-05,27.606250762939453,22176502.0,3.448682125799675e-05,2.0362605170608874
302,1.6994888937915675e-05,27.701669692993164,22996334.0,3.483873002862063e-05,2.049953380448122
303,1.706679177004844e-05,27.818870544433594,18064648.0,3.529734587503936e-05,2.06818869947103
304,1.7128142644651234e-05,27.918872833251953,17289540.0,3.569486209950212e-05,2.0839890722564065
305,1.7182903320644982e-05,28.008132934570312,27087898.0,3.6027704461130434e-05,2.096718103386156
306,1.7245993149117567e-05,28.11096954345703,37598364.0,3.63884489529992e-05,2.1099654069421394
307,1.7308526366832666e-05,28.21289825439453,28796912.0,3.674886997744685e-05,2.1231657276073252
308,1.736643389449455e-05,28.307287216186523,27522362.0,3.710024281908795e-05,2.13631900737257
309,1.7427784769097343e-05,28.407289505004883,23837414.0,3.750702156058717e-05,2.1521393600805765
310,1.7489133824710734e-05,28.507287979125977,23516916.0,3.796604517416665e-05,2.170836220632247
311,1.755048469931353e-05,28.607290267944336,22933270.0,3.8502629836072774e-05,2.193821452553887
312,1.7615069737075828e-05,28.71256446838379,34915968.0,3.91576887267458e-05,2.2229652968291984
313,1.7672786270850338e-05,28.806642532348633,25058024.0,3.97784542178948e-05,2.2508309447223813
314,1.773966505425051e-05,28.915653228759766,21257288.0,4.0471515858419226e-05,2.2814137546933027
315,1.7795959138311446e-05,29.007413864135742,27860880.0,4.101749222022603e-05,2.3048767364228695
316,1.7856556951301172e-05,29.10618782043457,41724652.0,4.1583616799332914e-05,2.3287589490370815
317,1.7915639546117745e-05,29.202491760253906,37269560.0,4.2121812526632117e-05,2.351119669392978
318,1.7985503291129135e-05,29.316370010375977,25352966.0,4.271997598303624e-05,2.375244956537119
319,1.8046852346742526e-05,29.41636848449707,27943976.0,4.3215907698818214e-05,2.394650705202823
320,1.8108201402355917e-05,29.516368865966797,25618732.0,4.370221907108914e-05,2.4133936938321985
