timestep_number,analysis_time,cycle_time,total_volume_delivered,volumetric_flowrate
298,1.7981103155761957e-05,29.3091983795166,5.435216912285244e-05,3.022738296534134
299,1.8042019291897304e-05,29.408491134643555,5.483528433125562e-05,3.0393097049775477
300,1.8102362446370535e-05,29.506851196289062,5.5356028137734435e-05,3.0579449672234986
301,1.816573058022186e-05,29.61014175415039,5.593814593567317e-05,3.079322666855824
302,1.8222259313915856e-05,29.702281951904297,5.641185658749725e-05,3.0957663161130085
303,1.828775930334814e-05,29.80904769897461,5.685833704934018e-05,3.109092596102274
304,1.8355840438744053e-05,29.920019149780273,5.7289756896955986e-05,3.1210642241165547
305,1.841309858718887e-05,30.013351440429688,5.7671815801793595e-05,3.132108130997541
306,1.8466826077201404e-05,30.100927352905273,5.8038035603259675e-05,3.1428267835863637
307,1.853144021879416e-05,30.206247329711914,5.846854092971204e-05,3.155099670581167
308,1.8591410480439663e-05,30.303998947143555,5.884927334478125e-05,3.1654012161528877
309,1.865669219114352e-05,30.41040802001953,5.9243770337736513e-05,3.175470213624471
310,1.8722106688073836e-05,30.51703453063965,5.962393439598256e-05,3.1846808369040853
311,1.877571048680693e-05,30.604408264160156,5.993209810890619e-05,3.1920016103261974
312,1.8835098671843298e-05,30.701210021972656,6.030820125036389e-05,3.2019052462156186
313,1.889991654024925e-05,30.80686378479004,6.0772107260497075e-05,3.215469609671388
314,1.8961489331559278e-05,30.907228469848633,6.124578696370668e-05,3.2300093042675675
315,1.9023862478206865e-05,31.008895874023438,6.172867088613404e-05,3.244802203382644
316,1.9080174752161838e-05,31.100685119628906,6.215799041666866e-05,3.2577264738954232
317,1.9148104911437258e-05,31.211410522460938,6.268523549879055e-05,3.273704410369527
318,1.920379691000562e-05,31.302188873291016,6.311920087863328e-05,3.2868083939039536
319,1.9271021301392466e-05,31.41176414489746,6.364151193329248e-05,3.3024462449581713
320,1.9327222616993822e-05,31.503372192382812,6.409183535706331e-05,3.316143070691873
321,1.9387740394449793e-05,31.60201644897461,6.461526553109181e-05,3.3327899082860366
322,1.9452079868642613e-05,31.706890106201172,6.521879696422512e-05,3.352792986901105
323,1.9518147382768802e-05,31.8145809173584,6.587359781937069e-05,3.374992335467548
324,1.957347740244586e-05,31.904767990112305,6.642606282869279e-05,3.393677140904576
325,1.9642347979242913e-05,32.01702880859375,6.709225897142203e-05,3.4156944496819777
326,1.9698787582456134e-05,32.10902404785156,6.764250218821079e-05,3.433840885134151
327,1.976152998395264e-05,32.2112922668457,6.826876349490908e-05,3.4546294517857046
328,1.981908644665964e-05,32.305110931396484,6.883044555373754e-05,3.472937349508277
329,1.9892087948392145e-05,32.424102783203125,6.951191154897346e-05,3.4944502421925008
330,1.993953628698364e-05,32.50144577026367,6.994605568627372e-05,3.507907840962877
331,2.001284337893594e-05,32.620933532714844,7.06592198078766e-05,3.530693688546393
332,2.006360409723129e-05,32.70367431640625,7.121721468047055e-05,3.549572366726389
333,2.012926597672049e-05,32.81070327758789,7.199123874701187e-05,3.5764462961674703
334,2.0190114810247906e-05,32.90988540649414,7.270532391739404e-05,3.6010356850715364
335,2.024749483098276e-05,33.00341796875,7.337431615145093e-05,3.623871336377545
336,2.0308070816099644e-05,33.10215377807617,7.407945467959475e-05,3.6477839451331207
337,2.0373410734464414e-05,33.20866012573242,7.482219237854564e-05,3.6725413016865973
338,2.043959466391243e-05,33.3165397644043,7.55398941372737e-05,3.6957628259940396
339,2.050009607046377e-05,33.415157318115234,7.616566027999915e-05,3.7153806508125338
340,2.056296398222912e-05,33.51763153076172,7.679574399677292e-05,3.7346631576625415
341,2.0620733266696334e-05,33.611793518066406,7.73486675432511e-05,3.751014405883113
342,2.0679754015873186e-05,33.70800018310547,7.790182877506916e-05,3.7670578051979704
343,2.0744280845974572e-05,33.81317901611328,7.851937769849627e-05,3.7851096541499514
344,2.0805759049835615e-05,33.913387298583984,7.91318850833222e-05,3.8033644864279736
345,2.0867713828920387e-05,34.014373779296875,7.978622205825969e-05,3.823428992383662
346,2.0920720999129117e-05,34.10077667236328,8.036230543473217e-05,3.8412780055753086
347,2.0990933990105987e-05,34.2152214050293,8.1099359524304e-05,3.863542211248434
348,2.1043775632278994e-05,34.301353454589844,8.163060854887682e-05,3.8790856724239084
349,2.110453715431504e-05,34.400394439697266,8.222949602167557e-05,3.8962946886927066
350,2.1167785234865732e-05,34.50349044799805,8.284738075041457e-05,3.9138426543536347
351,2.123272315657232e-05,34.609336853027344,8.345898069942103e-05,3.9306771950063015
352,2.1293068130034953e-05,34.70770263671875,8.398742085572103e-05,3.9443550522084
353,2.13577804970555e-05,34.81318283081055,8.453600270658357e-05,3.958089311679093
354,2.1422500140033662e-05,34.91867446899414,8.508371484702891e-05,3.971698648190333
355,2.1478472262970172e-05,35.009910583496094,8.555688364635794e-05,3.983378454428612
356,2.1536168787861243e-05,35.10395431518555,8.605100497169782e-05,3.9956505643752225
357,2.1597825252683833e-05,35.2044563293457,8.65965903638093e-05,4.009505093715324
358,2.166537888115272e-05,35.31456756591797,8.720971747246647e-05,4.025303132285976
