droplet_id,volume,mass,ux,uy,uz,vx,vy,vz
1767,1.118334e-18,1.114979e-15,-4.512087e-05,7.705165e-06,4.879033e-04,1.245542e-01,-3.661470e+00,9.016080e+00
1768,1.700280e-18,1.695180e-15,1.031169e-05,-2.068955e-04,4.851946e-04,-7.089780e-02,3.306898e-01,1.319871e+00
1769,2.425475e-16,2.418199e-13,-2.176148e-04,-8.225507e-06,5.236223e-04,3.333976e-01,-5.168108e-02,1.102709e+01
1770,3.132350e-17,3.122953e-14,3.697349e-07,1.692714e-04,4.886048e-04,-2.551771e+00,1.881328e-01,3.526247e+00
1772,1.705847e-17,1.700729e-14,7.993578e-05,1.943496e-05,4.851452e-04,-9.844073e-01,5.838870e-01,4.196925e+00
1774,6.184873e-18,6.166318e-15,6.556553e-06,-2.072552e-04,4.836190e-04,1.777258e+00,1.640232e-01,1.624984e+00
1775,4.689799e-17,4.675730e-14,-2.209067e-04,1.336000e-05,5.015920e-04,5.342911e-01,1.498565e+00,9.921803e+00
1776,3.019033e-18,3.009976e-15,2.460954e-05,1.437484e-04,4.898734e-04,-1.187314e-01,1.503373e-02,2.899564e+00
1778,2.140937e-18,2.134514e-15,7.660748e-05,2.460950e-05,4.806532e-04,-1.811644e-01,-4.146953e-03,1.480989e+00
1779,1.127912e-18,1.124528e-15,8.599679e-06,-9.377244e-06,5.355595e-04,3.939803e-02,6.147748e-02,6.600811e+00
1780,1.944473e-17,1.938640e-14,9.818307e-06,-1.987416e-04,4.797781e-04,-1.239489e+00,-2.034517e+00,2.189513e+00
1781,2.282806e-18,2.275957e-15,-1.882822e-04,-2.460955e-05,4.965690e-04,-3.320789e-02,3.427776e-02,2.778486e+00
1782,5.759942e-19,5.742662e-16,2.460954e-05,1.328054e-04,4.996509e-04,3.285657e-01,-7.974771e-02,4.233838e+00
1784,2.624083e-19,2.616210e-16,6.992106e-05,1.445451e-05,4.816774e-04,-7.458423e-01,-2.385725e-01,2.456167e+00
1785,2.571178e-19,2.563464e-16,-6.992120e-05,-7.421292e-06,4.746492e-04,2.487343e+00,-1.425504e-01,2.091941e+00
1786,2.540704e-19,2.533082e-16,1.523598e-05,-1.996088e-04,4.808942e-04,4.560848e-01,-1.035611e+00,5.999665e+00
1787,5.811569e-19,5.794134e-16,-1.633062e-04,1.171984e-06,4.746459e-04,-1.081566e+00,1.586499e+00,1.316888e+00
1788,9.138756e-17,9.111339e-14,1.222725e-05,1.396539e-04,4.942571e-04,-7.635845e-01,-7.225270e-01,9.417551e+00
1790,1.003191e-16,1.000181e-13,8.169233e-05,1.281829e-05,4.867168e-04,-6.146203e-01,-7.437751e-01,2.183663e+00
1791,3.245815e-18,3.236078e-15,-1.168920e-05,7.770159e-06,5.196244e-04,-1.219412e-02,-3.491199e-02,5.298793e+00
1792,6.945886e-17,6.925048e-14,-7.116806e-06,-1.724177e-04,4.555122e-04,-2.546164e-01,3.258137e-01,3.011330e-01
1793,3.041627e-19,3.032502e-16,-1.660159e-04,7.421808e-06,4.715234e-04,1.989592e+00,1.858725e+00,-2.477169e+00
1794,5.140793e-18,5.125371e-15,1.249327e-05,1.242135e-04,5.148822e-04,-1.068985e-01,6.992107e-02,9.585362e+00
1796,4.963761e-18,4.948870e-15,8.986262e-05,1.330076e-05,4.951533e-04,-7.298836e-03,-6.730166e-02,3.005927e+00
1797,6.532027e-19,6.512431e-16,-6.956407e-05,-6.640609e-06,4.730875e-04,-9.955280e-01,1.271702e+00,-1.135294e+00
1798,3.745223e-18,3.733987e-15,1.175315e-05,-2.312127e-04,5.118383e-04,-5.516427e-01,2.642916e-01,2.449614e+01
1799,2.864221e-17,2.855628e-14,-1.812086e-04,-1.453372e-05,4.887499e-04,-1.262833e+00,-1.387131e-01,3.825002e+00
1800,1.164606e-18,1.161112e-15,3.899071e-06,1.336109e-04,5.156117e-04,1.973731e-01,2.597340e-01,3.748202e+00
1802,1.020070e-18,1.017010e-15,7.422837e-05,-8.582864e-06,5.178878e-04,-3.180640e-02,-1.931949e-01,6.464281e+00
1803,1.307981e-18,1.304057e-15,-1.171146e-05,7.811218e-06,5.253495e-04,8.629700e-02,-2.637521e-02,4.864951e+00
1804,4.488771e-18,4.475305e-15,-9.371480e-06,-2.211018e-04,5.246418e-04,-4.265316e-01,2.049561e-01,3.233443e+00
1805,4.589013e-18,4.575246e-15,-2.226572e-04,-1.405948e-05,5.433959e-04,5.763956e-02,1.985205e-01,8.709091e+00
1806,3.580259e-18,3.569518e-15,1.405884e-05,1.179194e-04,5.203989e-04,-4.782053e-01,-2.031881e-01,9.199143e+00
1808,8.471812e-19,8.446397e-16,3.685695e-05,-1.367183e-05,4.837683e-04,1.801763e-02,1.249516e-01,6.506310e+00
1809,1.500338e-18,1.495837e-15,-9.374589e-06,-1.722943e-05,5.148331e-04,-1.722872e+00,7.205130e-01,1.590515e+01
1810,4.643898e-17,4.629966e-14,8.004883e-06,-2.407500e-04,5.278231e-04,-3.362053e-01,4.677676e-01,1.556125e+01
1811,3.434340e-18,3.424037e-15,-2.240116e-04,1.491563e-05,5.039270e-04,2.199386e+00,6.915442e-01,1.360981e+00
1812,3.023054e-19,3.013985e-16,-6.640698e-06,1.949224e-04,4.754291e-04,-1.464603e-01,4.605618e+00,-1.726433e+00
1814,3.565781e-17,3.555084e-14,6.485087e-05,-1.145220e-05,5.040682e-04,-2.097136e-01,-3.619746e-02,3.435194e+00
1815,2.349301e-17,2.342253e-14,-4.156037e-05,-1.318851e-05,4.748607e-04,1.593292e-01,2.144151e+00,2.327335e+00
1816,2.073124e-18,2.066905e-15,1.484582e-05,-2.496078e-04,5.284230e-04,-1.496082e-01,-5.226607e-02,6.588024e+00
1817,2.280275e-17,2.273435e-14,-2.025105e-04,-1.851385e-05,5.094494e-04,-2.740381e-01,3.287098e-01,5.561327e+00
1818,8.067994e-16,8.043790e-13,-2.065977e-06,1.246339e-04,5.112646e-04,5.073319e-01,-6.252424e-03,7.229832e+00
1820,9.038563e-18,9.011447e-15,5.668801e-05,-6.911201e-06,4.987554e-04,-7.583070e-01,-6.480951e-02,9.769258e+00
1821,2.010486e-18,2.004455e-15,-4.842248e-05,1.718126e-05,4.736859e-04,-4.161375e-01,-3.168872e-01,-1.197233e+00
1822,5.568782e-19,5.552076e-16,-1.521867e-06,-1.957030e-04,4.871153e-04,-2.930983e-01,-3.613430e-01,8.946169e+00
1823,7.951947e-18,7.928091e-15,-2.085787e-04,-9.478304e-06,5.205138e-04,-1.531853e-02,-1.960891e-01,7.279355e+00
1824,5.045203e-18,5.030067e-15,-9.374491e-06,1.578147e-04,4.839789e-04,1.450794e-01,1.388375e-01,2.790887e+00
1826,3.459007e-18,3.448630e-15,6.328341e-05,1.568071e-06,4.820457e-04,-7.686145e-01,-1.811873e-01,3.603588e+00
1827,1.075518e-18,1.072291e-15,-3.903973e-05,1.874597e-05,4.777756e-04,-1.585342e-02,1.004676e-01,4.332970e-01
1828,2.602587e-19,2.594779e-16,-1.172089e-06,-1.957035e-04,4.847770e-04,1.363446e-02,-5.257764e-01,5.859371e+00
1829,1.411549e-18,1.407314e-15,-2.117156e-04,1.093908e-05,4.949292e-04,1.502063e-01,-5.232063e-02,7.285999e-01
1830,2.807627e-18,2.799204e-15,-1.719129e-05,1.616938e-04,4.828674e-04,1.248412e+00,-4.549654e-01,4.828363e+00
1832,1.997581e-18,1.991588e-15,8.445210e-05,4.760592e-06,4.986824e-04,-3.038443e+00,-1.102935e+00,1.285183e+01
1833,1.125433e-18,1.122057e-15,-3.515070e-05,1.484181e-05,4.847944e-04,4.847182e-01,6.849338e-01,2.468068e+00
1834,3.583740e-18,3.572989e-15,-3.889238e-06,-1.892402e-04,4.774838e-04,2.557938e-01,-6.023747e-01,-2.000760e-01
1835,2.022687e-17,2.016619e-14,-1.719504e-04,-8.550361e-06,4.833068e-04,-4.289808e-01,-1.793125e+00,6.521977e+00
1836,2.461652e-18,2.454267e-15,-1.089334e-05,1.484789e-04,4.850453e-04,-3.243824e-01,-9.409500e-02,-1.004576e+00
1838,3.418365e-17,3.408110e-14,5.617386e-05,-2.401538e-05,4.992533e-04,-6.971470e-02,-7.539407e-02,1.150141e+00
1839,3.032583e-17,3.023485e-14,-1.303228e-05,1.616800e-05,5.092490e-04,5.231595e-01,-5.209642e-01,6.205216e+00
1840,2.852680e-17,2.844122e-14,-1.353217e-05,-1.736301e-04,4.770775e-04,4.877091e-01,-7.495056e-01,1.225192e+00
1841,1.212080e-17,1.208444e-14,-2.317711e-04,-1.012935e-05,5.474390e-04,-1.365871e+00,8.926005e-01,9.070709e+00
1842,4.119686e-18,4.107327e-15,-9.145974e-06,1.687712e-04,4.865744e-04,-2.180767e-01,-2.593337e-01,1.319708e+01
1844,5.525142e-17,5.508566e-14,4.391619e-05,-2.383985e-05,4.913721e-04,-4.458579e-02,-5.263555e-02,8.600446e-01
1845,3.002448e-18,2.993441e-15,-7.841870e-06,1.957549e-05,5.150341e-04,-6.493802e-02,-4.000411e-01,9.428855e+00
1846,2.248731e-17,2.241985e-14,9.553003e-06,-2.077875e-04,4.819970e-04,-3.720825e-01,5.486005e-01,7.286360e+00
1847,1.091709e-18,1.088434e-15,-2.257690e-04,-1.797219e-05,5.490731e-04,-3.067329e-01,2.858139e-01,4.620451e+00
1848,1.323305e-18,1.319335e-15,-1.164370e-05,1.641458e-04,4.882325e-04,-3.783883e-02,3.866177e-03,6.136464e+00
1850,8.119501e-17,8.095142e-14,6.848898e-05,-9.670763e-06,4.974302e-04,1.453887e+00,2.603515e-01,6.797272e+00
1851,2.453817e-17,2.446456e-14,-5.215239e-05,6.723122e-06,4.760131e-04,3.012134e+00,-2.391774e+00,1.909990e+00
1852,1.207196e-17,1.203574e-14,1.048046e-05,-2.275590e-04,4.933637e-04,-5.841643e-01,-5.611549e-01,1.650337e+01
1853,7.577910e-18,7.555176e-15,-2.339865e-04,-3.905327e-06,5.357390e-04,-3.112652e+00,2.339144e-02,4.896573e+00
1854,4.077526e-18,4.065293e-15,-8.587204e-06,1.648395e-04,4.918029e-04,-3.922900e-01,-8.256558e-02,1.089752e+01
1856,1.984498e-17,1.978544e-14,6.560789e-05,-2.638381e-06,4.824982e-04,-7.210164e-01,-1.784079e+00,6.360571e+00
1857,5.039262e-17,5.024144e-14,-3.477903e-05,4.602770e-06,4.924834e-04,-9.976617e-01,-9.445417e-01,7.119147e+00
1858,1.324127e-17,1.320155e-14,8.879530e-06,-2.219826e-04,4.902086e-04,7.478388e-01,4.732431e-03,6.233547e+00
1859,2.432076e-17,2.424780e-14,-2.334058e-04,-7.972294e-07,5.279765e-04,1.683568e-01,1.091930e+00,2.070815e+01
1860,2.553588e-17,2.545927e-14,-5.012386e-06,1.721980e-04,4.852593e-04,-5.927886e-01,3.664186e-01,2.585516e+00
1862,2.408853e-19,2.401626e-16,6.757743e-05,1.601565e-05,4.730926e-04,1.467601e+00,-3.172539e+00,-4.313345e+00
1863,7.199945e-18,7.178345e-15,-3.203678e-05,-2.745676e-06,4.965183e-04,-3.887345e-01,-1.621851e-02,6.530228e+00
1864,9.050956e-18,9.023803e-15,1.133737e-05,-2.312394e-04,5.069994e-04,4.641261e-01,-4.138382e-01,2.154576e+01
1865,1.147521e-17,1.144078e-14,-2.492915e-04,1.418461e-05,5.222716e-04,-8.174949e-01,5.479644e-01,8.998568e+00
1866,1.217412e-18,1.213760e-15,1.054699e-05,1.994534e-04,4.736107e-04,-7.758628e-01,-1.978997e+00,5.157741e-02
1868,5.891776e-18,5.874101e-15,5.939568e-05,-1.718534e-05,5.031297e-04,-2.337258e-01,-2.116403e-01,1.425689e+00
1869,7.904505e-17,7.880791e-14,-1.349848e-05,-1.583761e-05,4.984661e-04,-4.269864e-01,2.730383e+00,4.010676e+00
1870,3.210373e-18,3.200742e-15,-7.804508e-06,-2.156186e-04,5.015241e-04,4.659602e-03,3.085883e-02,6.346206e+00
1871,3.378134e-17,3.368000e-14,-2.213234e-04,2.639337e-06,5.143770e-04,4.375981e+00,-3.022326e+00,1.616908e+01
1872,3.911894e-18,3.900158e-15,2.460943e-05,1.585883e-04,4.834677e-04,9.903278e-03,5.162457e-02,3.201377e+00
1874,1.191168e-17,1.187594e-14,3.526155e-05,-1.963563e-05,4.780397e-04,-1.186216e+00,-2.169088e-01,2.307614e+00
1875,5.163547e-17,5.148056e-14,1.406670e-05,-9.899448e-06,5.357957e-04,-5.494620e-01,1.096942e+00,3.979648e+00
1876,2.821830e-17,2.813365e-14,-7.943666e-06,-2.281158e-04,5.198068e-04,-2.737922e-01,1.435920e+00,5.661286e+00
1877,4.046793e-18,4.034653e-15,-2.260636e-04,8.619978e-06,5.059466e-04,6.550669e-01,1.467348e-01,1.158280e+01
1878,7.787706e-18,7.764343e-15,1.778330e-05,1.253691e-04,5.367985e-04,1.771456e-01,-7.219473e-01,5.572773e+00
1880,5.304206e-18,5.288293e-15,5.468554e-05,-9.377919e-06,4.879102e-04,-4.771847e-02,5.453229e-02,8.074614e+00
1881,3.716361e-18,3.705212e-15,1.725144e-05,-2.346203e-05,5.383063e-04,3.514313e-01,-3.990165e-02,1.692338e+00
1882,1.172895e-17,1.169376e-14,-1.811027e-05,-2.269467e-04,5.345000e-04,3.983013e-01,9.976902e-01,2.063151e+00
1883,4.022994e-17,4.010925e-14,-2.142171e-04,1.871461e-06,5.042937e-04,2.929298e+00,7.290437e-01,8.113262e+00
1884,5.589522e-19,5.572753e-16,1.523674e-05,1.691400e-04,4.875151e-04,-3.922853e-01,-1.045644e+00,7.157262e+00
1886,4.270469e-18,4.257658e-15,8.905290e-05,2.450682e-05,4.822285e-04,2.518818e-02,1.142314e-02,1.538173e+00
1887,1.209836e-18,1.206207e-15,-3.438139e-05,-1.562031e-05,4.808959e-04,-2.116954e-01,2.179597e+00,4.672086e+00
1888,3.499912e-17,3.489412e-14,-1.541434e-05,-2.197228e-04,5.186986e-04,2.138802e-01,-4.574610e-02,1.097014e+01
1889,2.069780e-18,2.063570e-15,-2.039133e-04,-2.351586e-06,5.083820e-04,2.409061e-02,5.913624e-02,3.802727e+00
1890,1.488277e-18,1.483812e-15,-6.967470e-07,1.196357e-04,5.262951e-04,-4.403047e-01,5.910786e-01,6.435830e+00
1892,2.040288e-17,2.034168e-14,8.650575e-05,5.546045e-06,4.881049e-04,-6.654543e-01,9.659227e-02,8.978456e+00
1893,1.365437e-18,1.361340e-15,-3.438370e-05,-1.171213e-05,4.902497e-04,-4.812461e-01,-1.312751e+00,7.484588e+00
1894,1.246860e-18,1.243119e-15,-6.994417e-06,-1.953049e-04,4.886784e-04,1.010007e+00,1.760399e-01,6.303443e+00
1895,4.945256e-18,4.930420e-15,-2.493134e-04,-7.880036e-07,5.396120e-04,-8.008859e-02,-8.984895e-02,4.499914e+00
1896,5.003477e-18,4.988467e-15,-1.798305e-05,1.278326e-04,5.000142e-04,-4.715745e-01,1.518056e+00,2.859214e+00
1898,1.850937e-17,1.845385e-14,8.723698e-05,1.857764e-05,4.814601e-04,3.981101e-01,1.486225e-01,3.085365e+00
1899,2.826479e-19,2.818000e-16,-4.101573e-05,-2.148438e-05,4.730892e-04,-8.059911e-02,3.807235e-01,4.621486e+00
1900,8.126988e-19,8.102607e-16,-1.953613e-06,-1.962191e-04,4.837341e-04,5.433946e-01,6.316694e-01,4.460560e+00
1901,2.352537e-19,2.345479e-16,-2.128888e-04,-1.757234e-05,5.134354e-04,-5.651651e-01,4.052259e-01,-8.861520e-01
1902,1.207505e-18,1.203883e-15,3.129222e-06,1.234306e-04,5.298143e-04,-3.424059e-02,2.065097e-02,4.931765e+00
1904,5.761057e-17,5.743774e-14,9.373358e-05,2.232016e-05,4.830885e-04,-1.774686e-01,1.671843e+00,3.335600e-01
1905,3.191792e-19,3.182216e-16,-4.101546e-05,-2.226548e-05,4.723078e-04,-1.181841e+00,4.860519e-01,2.281476e+00
1906,7.022455e-19,7.001387e-16,1.953222e-06,-1.964842e-04,4.820630e-04,-6.036574e-01,3.217570e+00,5.528401e+00
1907,7.505206e-18,7.482690e-15,-2.257805e-04,-1.796661e-05,5.265624e-04,-1.339169e-01,7.565844e-02,4.518230e+00
1908,1.371678e-17,1.367563e-14,-4.964329e-06,1.533994e-04,4.879254e-04,-6.944651e-01,1.878271e-01,3.275585e+00
1910,6.436468e-19,6.417159e-16,3.669077e-05,-9.765484e-06,4.699612e-04,4.062735e-01,-7.825170e-01,-3.361135e+00
1911,2.467730e-18,2.460327e-15,-1.562671e-05,-2.341141e-05,4.938151e-04,1.776584e-01,5.719677e-01,2.054442e+00
1912,2.478348e-19,2.470913e-16,-1.173244e-06,-1.964847e-04,4.855562e-04,-9.488923e-01,6.764575e-01,7.019817e+00
1913,2.882552e-17,2.873904e-14,-1.821640e-04,-5.530528e-06,4.804806e-04,1.010584e+00,2.132922e+00,8.802518e-01
1914,6.133021e-17,6.114622e-14,1.186253e-08,1.127344e-04,5.249580e-04,-6.071111e-01,6.316804e-01,7.038792e+00
1916,9.408887e-19,9.380661e-16,3.085975e-05,-1.423053e-05,4.686804e-04,3.626343e+00,5.908836e-01,-6.921595e+00
1917,3.879824e-17,3.868185e-14,-1.152613e-05,-1.004878e-05,5.039892e-04,-6.320407e-01,2.833301e-01,4.018164e+00
1918,7.471630e-18,7.449216e-15,2.434748e-05,-2.210808e-04,4.788914e-04,6.043355e-02,7.016064e-02,2.068916e+00
1919,1.107935e-17,1.104611e-14,-2.055197e-04,-1.406457e-05,5.046974e-04,-9.250591e-02,5.483854e-01,3.705245e+00
1920,1.860195e-18,1.854615e-15,5.183886e-06,2.020702e-04,4.768949e-04,1.256274e+00,6.418889e-01,5.084170e+00
1922,3.218795e-18,3.209139e-15,9.296229e-05,1.250075e-05,4.890710e-04,-6.872955e-01,3.744376e-02,2.739370e+00
1923,5.527929e-18,5.511345e-15,-4.517129e-05,8.487698e-06,4.822637e-04,-6.852063e-01,7.616688e-01,4.414815e+00
1924,1.609856e-18,1.605026e-15,1.014955e-05,-2.310972e-04,4.998690e-04,-3.650118e-02,1.169751e-01,1.755765e+01
1925,3.750191e-17,3.738940e-14,-1.992658e-04,-1.178644e-05,4.957714e-04,-1.575184e+00,-4.417382e-01,5.356517e+00
1926,3.964973e-19,3.953078e-16,1.601528e-05,1.910153e-04,4.746528e-04,-9.247966e-01,-1.829963e+00,-2.705575e+00
1929,2.793853e-18,2.785472e-15,-2.264187e-05,1.718000e-05,4.882967e-04,9.803036e-03,1.356909e-01,-7.654428e-01
1930,1.981959e-18,1.976013e-15,1.014154e-05,-2.311458e-04,5.027056e-04,2.177968e-01,-3.328369e-01,1.990372e+01
1931,1.432360e-18,1.428063e-15,-2.109340e-04,-8.603120e-06,5.111230e-04,1.007186e-01,-4.311639e-02,8.564233e+00
1932,2.831035e-18,2.822542e-15,8.543551e-06,1.881981e-04,4.775068e-04,-2.316825e+00,-1.854444e-01,1.195061e+00
1934,1.080067e-18,1.076827e-15,4.307207e-05,-1.551958e-05,4.684012e-04,3.154311e-01,1.922076e+00,-3.917155e+00
1935,1.466188e-17,1.461789e-14,-1.941947e-05,8.655716e-06,4.983916e-04,8.663521e-01,-4.040474e+00,2.094467e+01
1936,5.644745e-18,5.627811e-15,2.433980e-05,-2.242007e-04,4.836419e-04,1.302047e-01,1.128575e-01,1.768933e+00
1937,1.134637e-17,1.131233e-14,-2.441235e-04,2.200566e-05,5.110167e-04,-1.370710e+00,1.021516e-01,2.614381e+00
1938,3.346006e-18,3.335968e-15,1.572193e-06,1.788908e-04,4.836218e-04,6.750733e-01,7.633547e-01,7.388042e+00
1940,2.388788e-17,2.381622e-14,4.362504e-05,-1.493527e-05,4.735342e-04,4.510502e-01,1.028765e+00,4.571502e-01
1941,2.367024e-18,2.359923e-15,-4.619587e-05,-6.964552e-06,4.766635e-04,-8.459883e-01,2.425862e+00,1.628530e+00
1942,4.534060e-17,4.520458e-14,3.352100e-06,-2.174479e-04,4.945430e-04,6.207877e-01,-6.381583e-02,5.000665e+00
1943,3.617486e-17,3.606633e-14,-2.236899e-04,-4.585044e-06,5.139213e-04,9.837867e-01,1.022587e+00,3.105696e+00
1944,2.376657e-17,2.369527e-14,1.245660e-05,1.611257e-04,4.843247e-04,-3.538212e-01,1.531353e+00,1.290357e+00
1946,7.071752e-19,7.050537e-16,4.841535e-05,7.422369e-06,4.715242e-04,-2.265936e+00,-9.943251e-01,2.162071e+00
1947,6.421336e-19,6.402072e-16,-5.351580e-05,-8.203190e-06,4.726214e-04,-3.616684e+00,1.582222e+00,1.869403e-01
1948,2.873925e-18,2.865303e-15,-4.708093e-06,-2.125047e-04,4.953093e-04,-1.446972e+00,4.014038e-01,7.798062e-01
1949,9.226663e-17,9.198983e-14,-2.486388e-04,5.995786e-06,5.223980e-04,-4.465932e-03,6.123776e-01,8.808937e+00
1950,1.224124e-18,1.220452e-15,1.560533e-05,1.406241e-04,4.879238e-04,3.047622e-01,4.325914e-02,9.205250e+00
1953,6.639426e-18,6.619508e-15,-2.187630e-05,1.199155e-05,4.895449e-04,7.302751e-01,-1.096219e+00,1.539794e+01
1954,3.358501e-18,3.348426e-15,-7.024613e-06,-2.468797e-04,5.371204e-04,5.296032e-02,-1.000824e-02,4.015135e+00
1955,1.252766e-17,1.249008e-14,-1.971584e-04,-2.076702e-05,4.895925e-04,1.443905e+00,-7.786532e-01,2.706793e+00
1956,9.232391e-18,9.204694e-15,3.784142e-06,1.302392e-04,5.136445e-04,-1.456733e+00,1.597034e-01,6.575194e+00
1958,2.513177e-18,2.505637e-15,8.517821e-05,-3.125637e-06,5.007141e-04,-3.539895e-01,-3.784544e-01,1.368461e+01
1959,2.141427e-19,2.135003e-16,8.988283e-06,-5.074060e-06,5.468619e-04,-2.716216e-01,-4.690231e-01,2.276331e-01
1960,2.340840e-18,2.333817e-15,-1.171610e-05,-2.496094e-04,5.477955e-04,-5.363127e-02,-3.000027e-02,6.943492e+00
1961,3.559143e-18,3.548466e-15,-1.812031e-04,1.544536e-06,4.749957e-04,4.930132e-01,-1.529777e-01,1.250007e-01
1962,7.072371e-18,7.051154e-15,1.420306e-05,1.179532e-04,5.112978e-04,4.661102e-01,-2.130242e-02,7.244766e+00
1964,3.590167e-19,3.579397e-16,6.289050e-05,-1.953015e-06,4.777695e-04,-1.948021e+00,-2.648239e-01,3.366261e+00
1965,1.977704e-18,1.971771e-15,9.374261e-06,-5.465424e-06,5.429603e-04,-3.154865e-01,-1.218690e-01,-1.231969e+00
1966,2.001055e-17,1.995052e-14,1.092166e-05,-2.421695e-04,5.168203e-04,1.781730e+00,-2.241884e+00,1.057776e+01
1967,3.660886e-17,3.649903e-14,-2.138780e-04,1.537758e-05,4.815539e-04,-1.826441e+00,-1.719828e+00,2.892778e+00
1968,3.910447e-17,3.898716e-14,-1.579310e-05,1.198775e-04,5.036241e-04,-1.049133e+00,-5.624323e-01,8.784355e+00
1970,4.621736e-17,4.607871e-14,7.380973e-05,-2.386855e-05,4.955664e-04,1.759771e-02,5.462327e-02,1.297864e+00
1971,2.459947e-19,2.452567e-16,-4.101548e-05,-2.070291e-05,4.715280e-04,-5.662670e-01,4.216542e-01,5.158559e+00
1972,1.458164e-18,1.453790e-15,1.093967e-05,-2.445646e-04,5.254724e-04,-1.324102e-01,-3.549372e-01,7.933843e+00
1973,9.893615e-19,9.863934e-16,-1.928196e-04,6.105409e-06,4.754279e-04,-4.220073e-01,3.288298e-01,2.442788e+00
1974,2.238057e-16,2.231342e-13,-1.285691e-05,1.096108e-04,5.090821e-04,-2.257089e-01,-1.923906e-01,6.261448e+00
1976,2.920324e-19,2.911563e-16,4.960963e-05,6.640449e-06,4.715233e-04,-5.394876e-01,-1.819189e+00,2.482013e+00
1977,4.826888e-19,4.812407e-16,-3.515678e-05,1.523409e-05,4.785553e-04,-1.740183e-01,4.926015e-02,1.294297e+00
1978,7.684440e-17,7.661387e-14,-2.371465e-05,-2.045738e-04,4.913084e-04,8.674103e-03,2.702520e-03,8.936733e-01
1979,3.468881e-19,3.458475e-16,-1.964837e-04,1.289125e-05,4.723080e-04,7.386097e-01,9.117361e-01,-1.517898e+00
1980,1.553943e-18,1.549281e-15,5.401618e-06,1.663544e-04,4.825719e-04,-6.056073e-01,6.157348e-01,-2.906037e+00
1982,4.609939e-17,4.596109e-14,4.597939e-05,-2.392533e-05,4.811218e-04,-2.002675e-02,3.391793e-02,1.048980e+00
1983,2.986332e-18,2.977373e-15,-3.047068e-05,8.603686e-06,4.874949e-04,2.049980e-02,-3.252632e-01,-4.882656e-02
1984,5.883026e-19,5.865377e-16,1.172356e-06,-1.972659e-04,4.844197e-04,-1.683180e-01,7.185039e-01,9.946184e+00
1985,6.135176e-19,6.116770e-16,-1.746094e-04,-1.953108e-06,4.765935e-04,-5.029966e-01,-5.178668e-01,3.319589e+00
1986,1.101705e-17,1.098400e-14,2.425936e-05,1.267454e-04,4.969965e-04,3.309216e-04,1.242134e-01,1.696042e+00
1988,2.691509e-18,2.683434e-15,7.266511e-05,-1.250369e-05,5.007981e-04,1.568859e-01,8.404778e-02,1.043013e+00
1989,9.826194e-19,9.796715e-16,-5.461524e-06,1.952893e-05,4.987569e-04,-2.912309e-01,-1.521850e-01,2.101120e-01
1990,6.299648e-18,6.280749e-15,-1.020905e-05,-2.059792e-04,4.943685e-04,-1.048477e+00,2.110804e+00,4.765600e+00
1991,2.839508e-18,2.830989e-15,-1.750427e-04,-9.401376e-06,4.819867e-04,3.283313e+00,-3.621310e+00,6.930775e+00
1992,3.886562e-18,3.874902e-15,6.258511e-06,1.265698e-04,5.079446e-04,-1.028215e-01,5.098954e-02,4.742215e+00
1994,9.188321e-17,9.160756e-14,9.271327e-05,3.266627e-07,4.934991e-04,-8.816963e-01,4.475424e-01,1.351290e+01
1995,3.209365e-18,3.199736e-15,-3.281596e-05,8.093973e-07,4.921560e-04,-9.846229e-02,1.126785e+00,5.301530e+00
1996,4.513257e-18,4.499717e-15,-1.328830e-05,-2.010544e-04,4.943058e-04,2.308221e-01,-1.836056e+00,9.531922e-01
1997,1.386924e-18,1.382763e-15,-1.751149e-04,-2.581116e-06,4.780864e-04,-6.008026e-02,2.582233e-01,3.254437e+00
1998,2.209079e-18,2.202451e-15,6.235520e-06,1.265645e-04,5.137186e-04,-1.530591e-01,-8.992736e-02,7.131443e+00
2000,3.941832e-18,3.930007e-15,6.961489e-05,-4.109712e-06,4.789068e-04,7.955795e-02,-4.846755e-01,2.070042e+00
2001,3.070879e-17,3.061666e-14,-1.510287e-05,-1.278689e-05,4.915940e-04,2.970448e-02,2.070289e-01,7.843608e+00
2002,6.179398e-19,6.160860e-16,1.567405e-06,-1.980472e-04,4.855591e-04,1.197758e-01,1.268095e+00,1.188336e+01
2003,3.086025e-19,3.076767e-16,-1.714848e-04,-6.640169e-06,4.746495e-04,-1.170113e-01,6.712118e-01,-1.369589e+00
2004,3.074225e-17,3.065003e-14,1.250321e-05,1.229745e-04,5.345259e-04,-1.120987e-01,-4.211597e-01,1.341738e+01
2006,9.545507e-18,9.516871e-15,6.174019e-05,-8.590691e-06,4.847708e-04,1.138059e+00,3.772077e-02,4.322961e+00
2007,4.668201e-18,4.654197e-15,-2.575796e-05,-5.445931e-06,4.930346e-04,-1.848436e-01,1.085985e-01,4.648247e+00
2008,7.718357e-19,7.695202e-16,5.078359e-06,-1.962223e-04,4.803574e-04,3.175603e-01,2.189909e-01,7.029985e+00
2009,4.302664e-19,4.289756e-16,-1.824220e-04,1.172212e-06,4.730850e-04,-1.761493e+00,9.782447e-02,-1.788081e+00
2010,2.393699e-18,2.386517e-15,1.720555e-05,1.101729e-04,5.280935e-04,1.710552e-01,-1.141920e-01,6.006321e+00
